Date,Region,Product,Channel,Revenue,Units,Cost,Profit,Ad Spend,Complaints,Returns
2024-10-24,North,Tablet,Distributor,1071,1,679.49,391.51,6346,18,2
2024-02-19,South,Laptop,Distributor,5124,6,3363.28,1760.72,8872,12,8
2024-07-23,East,Headphones,Online,103305,71,60317.62,42987.38,2356,12,5
2024-09-12,North,Tablet,Online,85850,85,66113.92,19736.08,8414,24,4
2024-12-09,North,Laptop,Retail,47892,52,26733.65,21158.35,3125,13,2
2024-05-21,West,Phone,Online,35064,24,25609.23,9454.77,9075,17,6
2024-06-21,South,Tablet,Retail,63332,71,39628.47,23703.53,8540,28,3
2024-08-06,North,Phone,Online,7969,13,5510.67,2458.33,3726,8,5
2024-10-14,West,Laptop,Retail,35784,36,24454.05,11329.95,9309,27,4
2024-05-15,North,Camera,Distributor,25515,45,17335.21,8179.79,7735,16,3
2024-12-19,South,Headphones,Distributor,79056,54,42875.05,36180.95,9735,18,10
2024-01-30,South,Phone,Retail,7920,15,4847.94,3072.06,7861,0,2
2024-04-11,South,Camera,Distributor,2349,3,1488.59,860.41,5022,4,7
2024-04-03,South,Tablet,Online,128790,90,93595.26,35194.74,6171,30,8
2024-02-20,North,Headphones,Online,48915,45,30188.64,18726.36,8310,30,1
2024-09-14,East,Laptop,Online,41475,35,32024.71,9450.29,8237,14,7
2024-03-02,West,Phone,Online,73247,89,50147.68,23099.32,4249,16,0
2024-10-31,West,Phone,Distributor,135280,95,86496.43,48783.57,7462,28,1
2024-02-17,North,Camera,Online,52992,72,37406.37,15585.63,5595,24,10
2024-05-17,North,Phone,Retail,102090,83,76191.25,25898.75,9402,28,3
2024-06-19,West,Tablet,Distributor,58794,82,36006.09,22787.91,6003,1,8
2024-06-10,East,Phone,Online,43875,39,31958.59,11916.41,5113,29,9
2024-04-01,West,Headphones,Retail,72842,86,45893.65,26948.35,6174,7,8
2024-07-28,West,Camera,Distributor,8190,10,6476.89,1713.11,4482,24,9
2024-03-07,East,Laptop,Online,135264,96,75860.83,59403.17,4337,6,2
2024-07-21,East,Laptop,Distributor,14495,13,10011.5,4483.5,6081,9,8
2024-10-19,North,Phone,Online,53801,67,29167.79,24633.21,8660,7,5
2024-11-08,North,Camera,Online,9876,12,6349.8,3526.2,9304,13,4
2024-12-26,East,Camera,Online,107091,73,67463.6,39627.4,3748,0,5
2024-03-16,West,Laptop,Online,17408,16,8952.92,8455.08,3585,9,6
2024-07-09,South,Laptop,Distributor,112144,86,60312.76,51831.24,3480,11,6
2024-03-19,East,Tablet,Online,55440,60,41025.47,14414.53,3559,23,0
2024-08-05,West,Tablet,Retail,67633,47,42227.79,25405.21,7890,25,7
2024-01-28,South,Headphones,Online,31236,57,16246.89,14989.11,1836,18,5
2024-07-05,West,Tablet,Online,91065,65,59970.88,31094.12,3115,10,7
2024-10-11,East,Phone,Retail,17976,12,9542.51,8433.49,2175,26,10
2024-12-18,East,Headphones,Distributor,16856,14,8744.47,8111.53,8740,26,8
2024-02-11,West,Tablet,Distributor,57820,98,35144.54,22675.46,2959,16,10
2024-08-07,South,Phone,Distributor,26379,27,17291.55,9087.45,1934,16,10
2024-08-25,North,Camera,Retail,35960,62,21698.51,14261.49,7591,26,2
2024-02-24,North,Laptop,Online,48450,34,31306.14,17143.86,2146,25,9
2024-05-29,North,Headphones,Distributor,60931,43,38386.18,22544.82,6557,25,9
2024-01-20,North,Phone,Retail,1410,1,934.24,475.76,7831,30,1
2024-06-03,West,Phone,Distributor,6105,11,3312.08,2792.92,8534,20,4
2024-03-29,South,Headphones,Distributor,23900,25,19015.32,4884.68,7939,4,3
2024-02-26,East,Headphones,Online,17928,12,9747.25,8180.75,1294,23,5
2024-07-27,South,Camera,Online,46644,52,31549.91,15094.09,4830,12,2
2024-01-27,North,Phone,Retail,26391,19,14000.91,12390.09,9346,26,7
2024-08-11,South,Laptop,Online,100646,91,65435.72,35210.28,3146,16,1
2024-02-11,North,Phone,Online,68400,76,48309.42,20090.58,9900,10,3
2024-07-05,North,Phone,Distributor,65160,45,42443.36,22716.64,8016,7,7
2024-05-24,West,Camera,Distributor,93780,90,72246.28,21533.72,5866,10,10
2024-11-13,North,Camera,Distributor,66944,64,35737.55,31206.45,4548,6,9
2024-03-02,West,Phone,Online,62034,98,41320.22,20713.78,3584,20,3
2024-11-12,South,Headphones,Retail,23760,40,17415.02,6344.98,9681,15,0
2024-07-09,East,Tablet,Retail,5264,4,4095.02,1168.98,5871,15,5
2024-06-29,South,Phone,Retail,21645,15,12130.65,9514.35,1664,25,7
2024-01-18,South,Tablet,Distributor,116209,79,62193.56,54015.44,2722,0,7
2024-02-20,West,Camera,Retail,71148,66,44553.73,26594.27,6837,23,3
2024-12-18,West,Laptop,Online,48708,36,35689.64,13018.36,6134,24,4
2024-06-24,West,Camera,Retail,18144,18,13761.54,4382.46,4772,14,3
2024-08-20,South,Phone,Retail,96921,89,73870.44,23050.56,4295,14,2
2024-05-10,East,Tablet,Distributor,75640,61,59388.73,16251.27,3677,29,2
2024-07-12,East,Laptop,Retail,118272,84,81742.57,36529.43,4967,13,9
2024-03-24,North,Laptop,Distributor,16835,13,9143.72,7691.28,6667,22,8
2024-07-10,South,Tablet,Distributor,4459,7,3034.13,1424.87,1276,16,9
2024-06-30,South,Camera,Distributor,76674,78,38844.68,37829.32,8131,21,4
2024-01-18,North,Phone,Retail,37345,35,25111.52,12233.48,9188,17,2
2024-08-07,South,Headphones,Retail,49062,78,28400.54,20661.46,2134,0,5
2024-10-19,South,Laptop,Distributor,2403,3,1682.5,720.5,8936,19,4
2024-01-14,East,Laptop,Distributor,74315,89,54641.8,19673.2,6463,18,4
2024-11-05,North,Headphones,Online,46592,32,27909.95,18682.05,3640,14,0
2024-07-16,North,Laptop,Distributor,25380,47,13133.11,12246.89,2622,15,1
2024-11-13,East,Phone,Retail,21380,20,16375.29,5004.71,8556,15,4
2024-01-04,East,Headphones,Distributor,49704,57,34645.49,15058.51,2227,25,10
2024-03-01,East,Tablet,Retail,54240,96,33971.48,20268.52,4515,23,3
2024-12-19,South,Camera,Distributor,27745,31,20899.71,6845.29,8566,30,0
2024-01-21,West,Tablet,Online,75331,71,47046.8,28284.2,3249,24,8
2024-12-17,West,Tablet,Retail,14313,13,10050.94,4262.06,9878,17,7
2024-04-05,South,Laptop,Distributor,48393,57,34266.75,14126.25,6685,26,7
2024-10-08,West,Laptop,Retail,56580,41,37697.59,18882.41,2643,23,3
2024-01-04,North,Camera,Online,14028,21,7105.52,6922.48,5789,12,2
2024-01-12,West,Headphones,Retail,25990,23,20578.94,5411.06,4938,13,1
2024-10-30,East,Laptop,Distributor,2740,4,2074.66,665.34,3909,19,6
2024-04-13,North,Phone,Retail,51000,40,34623.35,16376.65,3517,26,8
2024-01-28,South,Laptop,Retail,16002,14,12274.14,3727.86,3781,23,6
2024-06-10,North,Headphones,Retail,25185,23,19823.56,5361.44,4023,11,7
2024-09-28,South,Headphones,Online,56322,54,29970.21,26351.79,4645,0,5
2024-12-19,South,Phone,Retail,16830,18,8660.51,8169.49,2121,20,1
2024-10-03,North,Phone,Online,2973,3,1675.99,1297.01,9622,30,8
2024-12-02,North,Laptop,Distributor,12730,19,6698.42,6031.58,5323,20,3
2024-12-15,West,Tablet,Online,7293,13,3815.92,3477.08,8257,25,10
2024-05-19,East,Phone,Online,79608,93,56614.24,22993.76,1564,18,9
2024-02-10,North,Camera,Distributor,90396,93,48364.07,42031.93,9264,0,8
2024-07-09,North,Laptop,Distributor,12213,9,9319.7,2893.3,6289,0,10
2024-12-24,East,Laptop,Online,26082,21,19721.43,6360.57,1976,26,1
2024-02-28,South,Camera,Retail,128300,100,100055.63,28244.37,1982,16,2
2024-07-21,West,Laptop,Online,40588,73,27466.22,13121.78,5035,17,0
2024-08-12,North,Tablet,Distributor,31124,31,24069.7,7054.3,2760,19,1
2024-01-17,East,Tablet,Online,24375,39,14058.19,10316.81,9815,16,1
2024-09-10,East,Headphones,Online,6474,6,3915.49,2558.51,4725,25,4
2024-10-03,South,Tablet,Distributor,12024,9,6586.24,5437.76,6499,28,3
2024-08-01,South,Tablet,Retail,89428,79,64655.39,24772.61,6799,5,3
2024-12-15,South,Tablet,Retail,22572,44,16737.69,5834.31,2147,28,7
2024-10-08,South,Tablet,Distributor,37584,54,29150.94,8433.06,7179,29,4
2024-01-18,East,Camera,Retail,69225,65,36129.76,33095.24,9934,11,5
2024-08-18,West,Laptop,Retail,2859,3,2153.08,705.92,6912,15,6
2024-08-09,South,Headphones,Online,10968,8,8154.67,2813.33,7388,3,0
2024-05-25,South,Laptop,Online,2952,3,1659.1,1292.9,6716,7,8
2024-07-18,South,Camera,Online,47754,42,35761.47,11992.53,8649,17,0
2024-01-05,West,Camera,Retail,21615,15,16540.76,5074.24,1011,1,8
2024-06-11,South,Tablet,Distributor,50100,60,29779.57,20320.43,8188,9,8
2024-02-20,East,Tablet,Retail,39711,31,26893.0,12818.0,5599,13,9
2024-03-27,West,Headphones,Online,69606,54,39327.52,30278.48,6633,3,9
2024-12-22,North,Phone,Distributor,20790,30,12136.99,8653.01,5984,30,1
2024-06-12,East,Phone,Distributor,129580,95,97872.92,31707.08,3608,14,7
2024-08-29,West,Laptop,Online,50208,48,34404.28,15803.72,7743,3,6
2024-01-12,North,Laptop,Online,8666,14,4963.45,3702.55,9070,16,7
2024-02-04,West,Camera,Retail,105350,86,69251.07,36098.93,3714,18,3
2024-01-30,North,Headphones,Retail,25422,19,15148.08,10273.92,5895,1,0
2024-11-06,North,Headphones,Online,68798,82,34934.61,33863.39,5454,13,6
2024-12-07,West,Laptop,Retail,926,1,606.59,319.41,1430,29,2
2024-07-05,East,Phone,Distributor,86162,67,62481.21,23680.79,8457,6,7
2024-11-22,East,Laptop,Retail,43435,85,25145.67,18289.33,2884,18,0
2024-03-29,East,Laptop,Retail,112665,87,88371.85,24293.15,9123,14,2
2024-04-07,West,Camera,Distributor,72903,57,41461.78,31441.22,1243,10,3
2024-04-09,North,Laptop,Distributor,50464,76,30223.55,20240.45,9632,13,4
2024-08-17,North,Tablet,Distributor,60384,48,44259.47,16124.53,1749,5,3
2024-02-12,South,Headphones,Distributor,46588,38,27077.29,19510.71,9003,3,5
2024-07-12,East,Laptop,Online,36661,61,21888.14,14772.86,1508,0,7
2024-05-11,South,Camera,Online,58800,56,31953.12,26846.88,1904,2,2
2024-01-18,South,Laptop,Retail,17366,19,13561.74,3804.26,3843,1,7
2024-12-03,West,Headphones,Distributor,57763,47,42928.81,14834.19,6128,21,7
2024-02-23,West,Camera,Retail,16644,19,8400.46,8243.54,1444,13,9
2024-08-26,South,Headphones,Retail,63294,66,46889.01,16404.99,5275,18,2
2024-12-03,South,Laptop,Distributor,27450,45,14631.63,12818.37,2284,25,7
2024-09-19,South,Laptop,Online,58738,43,37449.34,21288.66,1963,18,3
2024-12-20,West,Headphones,Distributor,14925,15,11872.4,3052.6,6906,16,8
2024-02-13,South,Headphones,Retail,2793,3,1453.22,1339.78,8383,2,2
2024-06-30,East,Laptop,Retail,47385,45,27468.41,19916.59,4206,19,1
2024-12-09,West,Camera,Online,41688,54,32729.22,8958.78,9960,30,3
2024-05-18,East,Tablet,Online,20232,36,11227.27,9004.73,9478,16,5
2024-12-18,East,Camera,Distributor,6127,11,4003.18,2123.82,8414,3,7
2024-06-09,West,Headphones,Distributor,66176,88,39310.81,26865.19,1016,26,3
2024-09-16,North,Camera,Retail,101136,98,56693.39,44442.61,1999,0,7
2024-04-14,West,Tablet,Retail,28650,30,14353.72,14296.28,3007,4,6
2024-10-31,South,Camera,Distributor,68617,59,37116.23,31500.77,5295,18,7
2024-07-27,North,Camera,Distributor,23693,29,17645.55,6047.45,9100,15,10
2024-12-14,West,Laptop,Online,17516,29,8875.03,8640.97,9736,29,6
2024-03-08,East,Tablet,Online,15840,11,8505.88,7334.12,6145,24,7
2024-02-24,South,Headphones,Retail,12312,18,9355.85,2956.15,2915,22,0
2024-07-25,East,Headphones,Retail,48440,56,36701.7,11738.3,6999,17,4
2024-01-17,East,Phone,Distributor,124292,92,97053.39,27238.61,2374,20,0
2024-04-20,West,Tablet,Distributor,40484,58,25395.28,15088.72,6949,13,7
2024-02-07,South,Laptop,Distributor,16926,21,11551.17,5374.83,8303,13,10
2024-06-03,North,Tablet,Retail,82228,61,62501.1,19726.9,3231,3,10
2024-05-06,North,Camera,Online,35072,32,27869.34,7202.66,9609,29,3
2024-10-29,North,Phone,Distributor,22890,21,14543.36,8346.64,8958,23,2
2024-04-01,North,Headphones,Online,142857,99,98990.44,43866.56,4528,30,5
2024-01-15,South,Phone,Retail,54643,53,39638.46,15004.54,5708,26,9
2024-05-27,South,Headphones,Distributor,25272,27,16242.05,9029.95,5573,9,7
2024-04-06,South,Tablet,Retail,35786,58,28100.06,7685.94,6410,30,5
2024-05-18,West,Camera,Retail,40321,61,32151.1,8169.9,7584,1,4
2024-02-05,South,Camera,Online,62682,62,33416.49,29265.51,2477,12,9
2024-10-29,East,Tablet,Retail,27864,24,21836.0,6028.0,4082,18,6
2024-04-19,South,Tablet,Retail,8544,6,4300.46,4243.54,3745,18,10
2024-12-02,East,Tablet,Distributor,70707,91,56379.73,14327.27,8690,30,1
2024-03-25,North,Laptop,Retail,44550,30,23453.64,21096.36,1698,17,0
2024-07-13,South,Tablet,Online,36256,32,25028.74,11227.26,8765,20,7
2024-07-19,West,Tablet,Online,24854,17,17079.82,7774.18,9788,7,9
2024-02-21,West,Tablet,Distributor,40848,74,24866.86,15981.14,9674,9,1
2024-10-25,East,Camera,Online,33372,36,24955.28,8416.72,2888,2,8
2024-09-24,North,Phone,Distributor,31850,35,20242.22,11607.78,1294,13,1
2024-08-04,South,Camera,Retail,46872,63,30624.02,16247.98,1480,24,6
2024-05-05,West,Laptop,Distributor,38304,57,19962.07,18341.93,7096,1,8
2024-03-06,South,Headphones,Online,39208,52,23211.72,15996.28,6630,9,6
2024-05-26,East,Camera,Online,59558,97,38284.61,21273.39,3793,26,4
2024-02-01,North,Laptop,Retail,40890,47,20746.49,20143.51,4901,10,7
2024-10-07,North,Tablet,Online,29600,20,18989.55,10610.45,8954,0,1
2024-07-03,South,Phone,Distributor,71104,64,55313.77,15790.23,9828,7,9
2024-03-27,North,Phone,Online,77220,65,41477.47,35742.53,2316,20,8
2024-09-08,East,Laptop,Online,48512,64,27508.07,21003.93,3349,12,2
2024-10-01,East,Phone,Online,34104,29,22027.96,12076.04,1679,30,10
2024-04-19,East,Headphones,Retail,19926,18,11632.25,8293.75,3384,9,7
2024-03-29,South,Phone,Retail,53798,37,34627.52,19170.48,9217,27,3
2024-11-24,South,Phone,Retail,71136,96,38952.55,32183.45,7205,1,10
2024-12-10,South,Phone,Online,23480,20,14878.11,8601.89,7151,3,7
2024-11-29,East,Camera,Online,47920,40,27871.72,20048.28,2173,26,7
2024-04-22,North,Camera,Distributor,52650,90,37868.63,14781.37,9446,24,1
2024-10-21,South,Tablet,Distributor,54825,85,32017.31,22807.69,3794,19,6
2024-04-25,East,Camera,Retail,31872,48,17249.43,14622.57,9327,7,2
2024-01-16,South,Camera,Retail,76032,99,52108.19,23923.81,1591,26,0
2024-11-06,South,Camera,Online,50509,53,31903.92,18605.08,7025,26,1
2024-05-21,East,Tablet,Retail,123948,99,84064.65,39883.35,5654,8,4
2024-03-13,West,Phone,Retail,17822,19,11916.61,5905.39,3680,25,3
2024-04-14,East,Camera,Online,25896,26,18179.64,7716.36,7093,22,7
2024-11-22,South,Headphones,Distributor,26136,44,14885.98,11250.02,4209,28,1
2024-02-24,West,Tablet,Online,9720,15,7367.81,2352.19,7883,8,5
2024-07-14,West,Headphones,Retail,30495,57,18489.17,12005.83,2754,26,7
2024-02-17,East,Camera,Distributor,14004,12,9270.26,4733.74,4768,25,3
2024-04-28,East,Headphones,Online,113553,99,79035.16,34517.84,7093,10,0
2024-03-03,South,Tablet,Distributor,24600,40,17915.09,6684.91,1901,22,3
2024-05-13,North,Laptop,Online,39729,57,29659.09,10069.91,3275,0,10
2024-11-21,South,Phone,Online,16489,11,12907.48,3581.52,4743,30,8
2024-03-30,South,Headphones,Online,53601,51,33134.0,20467.0,7780,13,3
2024-01-01,West,Laptop,Distributor,119520,80,74574.05,44945.95,5650,17,8
2024-07-27,South,Camera,Distributor,80659,79,61018.27,19640.73,6124,30,6
2024-10-14,North,Camera,Online,86560,80,63047.51,23512.49,2325,2,0
2024-03-06,East,Camera,Distributor,28026,27,21246.82,6779.18,6240,0,9
2024-05-05,South,Headphones,Retail,15775,25,10810.73,4964.27,7366,19,4
2024-09-13,West,Phone,Distributor,53380,85,27573.68,25806.32,2339,27,3
2024-01-07,West,Tablet,Online,17550,26,10023.6,7526.4,7422,29,9
2024-02-06,North,Camera,Retail,39984,49,30596.24,9387.76,2816,2,5
2024-02-17,West,Tablet,Distributor,118400,100,88401.92,29998.08,7764,25,5
2024-11-05,South,Phone,Distributor,69930,54,42829.24,27100.76,8739,17,2
2024-08-09,North,Laptop,Distributor,1006,2,588.05,417.95,1050,6,2
2024-03-23,West,Laptop,Distributor,2694,2,1773.92,920.08,9705,9,10
2024-04-07,North,Phone,Distributor,39690,35,25316.46,14373.54,2928,28,0
2024-07-05,South,Camera,Distributor,78880,68,55052.1,23827.9,4631,3,2
2024-11-15,North,Tablet,Distributor,23275,35,15148.85,8126.15,3372,7,6
2024-03-04,West,Laptop,Online,3537,3,2797.17,739.83,9061,4,8
2024-11-15,South,Camera,Online,5661,9,4267.62,1393.38,2548,1,1
2024-07-04,North,Laptop,Retail,9597,7,6945.32,2651.68,9030,25,8
2024-06-03,West,Laptop,Retail,100485,87,54897.7,45587.3,1550,18,7
2024-12-10,West,Headphones,Retail,115498,86,66102.0,49396.0,1543,1,9
2024-06-07,East,Phone,Online,95788,77,72553.31,23234.69,5562,4,2
2024-04-19,West,Tablet,Distributor,20708,31,13291.49,7416.51,5235,28,7
2024-12-21,South,Tablet,Online,90892,62,55753.68,35138.32,3497,6,3
2024-03-06,West,Tablet,Online,88350,75,51417.36,36932.64,6056,26,4
2024-09-20,South,Laptop,Retail,131200,100,102819.04,28380.96,5693,23,9
2024-04-19,West,Laptop,Online,29733,51,18757.89,10975.11,9396,15,6
2024-04-24,North,Headphones,Online,39960,60,21802.14,18157.86,6179,15,5
2024-10-06,East,Camera,Online,37076,52,25208.55,11867.45,8273,26,0
2024-02-22,South,Camera,Distributor,76176,72,40416.1,35759.9,3352,18,5
2024-08-14,South,Phone,Distributor,39258,27,31190.13,8067.87,6516,16,6
2024-03-10,South,Tablet,Online,53890,85,30626.13,23263.87,5779,29,2
2024-03-14,West,Tablet,Online,1872,3,1081.2,790.8,5500,30,2
2024-04-08,North,Tablet,Retail,65100,50,39140.8,25959.2,8175,14,6
2024-01-07,West,Laptop,Distributor,53628,82,32560.18,21067.82,3035,15,4
2024-05-01,East,Phone,Online,4216,4,2501.57,1714.43,9790,26,8
2024-10-15,South,Camera,Online,39072,32,20711.4,18360.6,7748,8,6
2024-08-09,North,Phone,Retail,119110,86,85685.9,33424.1,8790,9,8
2024-06-25,North,Laptop,Retail,64845,55,50951.54,13893.46,7996,3,2
2024-05-23,West,Headphones,Distributor,59143,71,43508.32,15634.68,8473,12,6
2024-06-03,West,Camera,Online,49056,56,33329.1,15726.9,1657,5,8
2024-03-22,West,Headphones,Distributor,35880,39,24554.69,11325.31,5550,22,8
2024-04-03,East,Tablet,Retail,53280,60,30527.61,22752.39,5831,25,7
2024-12-08,South,Laptop,Online,9744,14,6305.43,3438.57,7330,16,3
2024-07-04,South,Camera,Online,30876,31,16633.6,14242.4,5324,5,0
2024-05-27,West,Tablet,Online,27142,41,14112.5,13029.5,9069,20,0
2024-06-21,West,Phone,Retail,61760,64,41484.24,20275.76,4160,28,0
2024-01-25,South,Laptop,Online,3870,5,2156.6,1713.4,1798,29,7
2024-08-25,North,Laptop,Distributor,7596,12,5874.3,1721.7,6904,28,3
2024-04-02,South,Camera,Distributor,22520,40,17041.94,5478.06,6551,11,5
2024-01-06,West,Phone,Retail,17120,16,9193.95,7926.05,7295,6,1
2024-11-01,East,Tablet,Retail,101376,96,52325.52,49050.48,7373,14,6
2024-05-18,West,Phone,Distributor,103806,79,73191.72,30614.28,1539,21,6
2024-06-14,North,Headphones,Retail,6985,11,5579.0,1406.0,6230,27,4
2024-08-31,South,Headphones,Online,23380,35,17194.76,6185.24,2059,25,4
2024-03-02,East,Phone,Online,69120,72,43652.87,25467.13,9660,15,0
2024-01-14,North,Camera,Distributor,34188,44,26450.65,7737.35,1917,13,10
2024-11-01,South,Tablet,Distributor,55388,61,31685.19,23702.81,4390,16,10
2024-02-29,South,Phone,Retail,57252,39,39709.53,17542.47,4171,30,10
2024-04-19,West,Laptop,Retail,10100,20,5675.83,4424.17,7764,1,2
2024-11-22,North,Headphones,Online,43616,58,27955.53,15660.47,7481,13,8
2024-01-23,South,Laptop,Retail,90324,78,57145.11,33178.89,1266,14,9
2024-01-08,East,Headphones,Distributor,29232,56,15004.78,14227.22,6492,18,3
2024-02-03,East,Camera,Online,27864,36,19058.1,8805.9,2106,20,10
2024-07-18,North,Tablet,Distributor,4146,6,3056.02,1089.98,8187,19,8
2024-03-18,West,Phone,Online,35448,42,27494.24,7953.76,8298,28,4
2024-02-24,East,Tablet,Distributor,6198,6,4277.17,1920.83,1625,13,6
2024-01-13,South,Headphones,Online,17955,35,12112.97,5842.03,2443,22,6
2024-02-10,West,Camera,Online,12016,16,9356.64,2659.36,4238,7,6
2024-04-12,East,Tablet,Online,36639,69,21273.78,15365.22,4597,6,2
2024-07-16,East,Tablet,Retail,62496,48,40822.95,21673.05,7639,9,9
2024-05-19,West,Laptop,Retail,24150,21,15728.95,8421.05,2857,10,9
2024-02-25,East,Headphones,Retail,45513,39,33014.37,12498.63,8974,22,9
2024-05-09,North,Headphones,Distributor,125134,89,85486.78,39647.22,1478,13,0
2024-12-08,North,Phone,Retail,78432,57,40676.53,37755.47,1502,4,9
2024-09-28,South,Phone,Retail,77958,71,59845.11,18112.89,8174,2,4
2024-08-31,North,Headphones,Retail,50535,45,31218.85,19316.15,6395,1,0
2024-12-11,North,Phone,Online,94134,87,68102.81,26031.19,8303,29,6
2024-06-04,West,Laptop,Distributor,48240,40,32177.68,16062.32,1470,2,6
2024-06-23,West,Laptop,Online,37840,40,23593.92,14246.08,6443,13,9
2024-06-26,North,Phone,Retail,8388,9,6187.14,2200.86,3219,16,10
2024-01-16,South,Headphones,Online,24588,36,19067.4,5520.6,9615,29,10
2024-05-29,West,Tablet,Retail,75848,76,49789.6,26058.4,3004,6,6
2024-09-27,North,Camera,Retail,105200,100,53290.37,51909.63,5505,8,6
2024-04-28,East,Camera,Online,7578,6,5239.16,2338.84,3196,29,7
2024-03-11,North,Headphones,Online,21945,35,11667.79,10277.21,2789,5,9
2024-01-21,East,Camera,Distributor,95410,94,56043.87,39366.13,4211,30,6
2024-11-20,South,Headphones,Distributor,120087,99,67623.59,52463.41,4630,22,4
2024-10-26,East,Headphones,Online,61440,60,31991.01,29448.99,9369,5,9
2024-06-21,South,Laptop,Distributor,62985,85,41773.69,21211.31,6612,5,2
2024-03-26,South,Laptop,Online,58280,40,32378.19,25901.81,4682,2,1
2024-07-04,East,Headphones,Distributor,85618,89,58988.51,26629.49,1139,8,9
2024-11-16,South,Laptop,Distributor,11891,23,7296.66,4594.34,1583,10,3
2024-10-25,East,Tablet,Online,118825,97,65362.92,53462.08,9427,8,5
2024-11-25,North,Phone,Distributor,109736,86,73425.18,36310.82,9777,14,8
2024-09-18,East,Phone,Online,948,1,557.22,390.78,2313,8,8
2024-08-18,West,Tablet,Online,41154,57,20632.84,20521.16,1100,18,2
2024-01-27,North,Camera,Distributor,35406,63,27073.18,8332.82,7852,20,9
2024-11-16,South,Phone,Distributor,25327,19,14727.65,10599.35,2304,3,6
